Brand,Year,Month,Grouping4,Grouping1,Grouping0,Giver,Receiver,Adjusted_Volume,Margin Revenue
BRAND1,2022,5,CAMPAIGN81,TV,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,5,CAMPAIGN9,DIGITAL,HALO,BRAND7,BRAND1,0,0
BRAND1,2022,5,PROMO,COLGATEOTHERPACK,PROMO,BRAND1,BRAND1,9632.455546,1500277.219
BRAND1,2022,5,PROMO,COLGATESACHET,PROMO,BRAND1,BRAND1,1254.074765,195325.0437
BRAND1,2022,5,PROMO,DISCOUNT,PROMO,BRAND1,BRAND1,245.6935836,38267.34363
BRAND1,2022,5,TRADE,LOCALTHEMATIC,TRADE,BRAND1,BRAND1,12175.05234,1896292.547
BRAND1,2022,5,TRADE,MINMAXDISPLAY,TRADE,BRAND1,BRAND1,21955.99507,3419696.99
BRAND1,2022,5,TRADE,NPILISTING,TRADE,BRAND1,BRAND1,15732.319,2450345.054
BRAND1,2022,6,BASE,BASE,BASE,BRAND1,BRAND1,650368.2962,109706358.4
BRAND1,2022,6,CAMPAIGN1,DIGITAL,HALO,BRAND6,BRAND1,0,0
BRAND1,2022,6,CAMPAIGN1,TV,HALO,BRAND6,BRAND1,0,0
BRAND1,2022,6,CAMPAIGN10,DIGITAL,HALO,BRAND2,BRAND1,3.466953232,584.4038661
BRAND1,2022,6,CAMPAIGN10,DIGITAL,HALO,BRAND3,BRAND1,309.4267852,52158.24889
BRAND1,2022,6,CAMPAIGN10,DIGITAL,HALO,BRAND6,BRAND1,1716.377043,289319.5588
BRAND1,2022,6,CAMPAIGN10,DIGITAL,HALO,BRAND8,BRAND1,170.8920137,28806.25922
BRAND1,2022,6,CAMPAIGN10,DIGITAL,HALO,BRAND9,BRAND1,421.3212281,71019.63543
BRAND1,2022,6,CAMPAIGN10,DIGITAL,TARGET,BRAND1,BRAND1,0.122774228,20.69532773
BRAND1,2022,6,CAMPAIGN11,DIGITAL,HALO,BRAND3,BRAND1,269.2463682,45385.27288
BRAND1,2022,6,CAMPAIGN12,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,6,CAMPAIGN13,DIGITAL,HALO,BRAND3,BRAND1,975.1471003,164374.7975
BRAND1,2022,6,CAMPAIGN138,TV,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,6,CAMPAIGN139,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2022,6,CAMPAIGN14,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2022,6,CAMPAIGN15,DIGITAL,HALO,BRAND8,BRAND1,0,0
BRAND1,2022,6,CAMPAIGN16,DIGITAL,HALO,BRAND9,BRAND1,97.40820334,16419.52655
BRAND1,2022,6,CAMPAIGN17,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,6,CAMPAIGN17,DIGITAL,HALO,BRAND6,BRAND1,0,0
BRAND1,2022,6,CAMPAIGN18,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,6,CAMPAIGN19,DIGITAL,HALO,BRAND6,BRAND1,1072.338084,180757.7086
BRAND1,2022,6,CAMPAIGN2,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2022,6,CAMPAIGN2,TV,HALO,BRAND2,BRAND1,228.6393165,38540.38158
BRAND1,2022,6,CAMPAIGN20,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,6,CAMPAIGN23,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,6,CAMPAIGN24,DIGITAL,HALO,BRAND3,BRAND1,57.26204598,9652.325489
BRAND1,2022,6,CAMPAIGN25,DIGITAL,HALO,BRAND2,BRAND1,6.795451347,1145.469169
BRAND1,2022,6,CAMPAIGN26,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,6,CAMPAIGN27,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,6,CAMPAIGN28,DIGITAL,HALO,BRAND10,BRAND1,0,0
BRAND1,2022,6,CAMPAIGN29,DIGITAL,HALO,BRAND10,BRAND1,0,0
BRAND1,2022,6,CAMPAIGN3,DIGITAL,HALO,BRAND5,BRAND1,0,0
BRAND1,2022,6,CAMPAIGN3,TV,HALO,BRAND5,BRAND1,0,0
BRAND1,2022,6,CAMPAIGN30,DIGITAL,HALO,BRAND2,BRAND1,43.97202032,7412.104218
BRAND1,2022,6,CAMPAIGN31,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,6,CAMPAIGN32,DIGITAL,HALO,BRAND3,BRAND1,24.75062786,4172.067415
BRAND1,2022,6,CAMPAIGN33,DIGITAL,HALO,BRAND6,BRAND1,622.8750117,104994.3684
BRAND1,2022,6,CAMPAIGN33,TV,HALO,BRAND6,BRAND1,4219.412946,711241.5638
BRAND1,2022,6,CAMPAIGN34,DIGITAL,HALO,BRAND3,BRAND1,2140.356703,360787.3105
BRAND1,2022,6,CAMPAIGN35,DIGITAL,HALO,BRAND10,BRAND1,0,0
BRAND1,2022,6,CAMPAIGN36,DIGITAL,HALO,BRAND10,BRAND1,0,0
BRAND1,2022,6,CAMPAIGN36,TV,HALO,BRAND10,BRAND1,0,0
BRAND1,2022,6,CAMPAIGN37,DIGITAL,HALO,BRAND6,BRAND1,0,0
BRAND1,2022,6,CAMPAIGN38,DIGITAL,HALO,BRAND10,BRAND1,0,0
BRAND1,2022,6,CAMPAIGN39,DIGITAL,HALO,BRAND3,BRAND1,90.55793733,15264.81759
BRAND1,2022,6,CAMPAIGN40,DIGITAL,HALO,BRAND2,BRAND1,756.7063283,127553.5244
BRAND1,2022,6,CAMPAIGN41,DIGITAL,HALO,BRAND2,BRAND1,492.6709543,83046.63812
BRAND1,2022,6,CAMPAIGN42,DIGITAL,HALO,BRAND2,BRAND1,682.1390732,114984.1619
BRAND1,2022,6,CAMPAIGN43,DIGITAL,HALO,BRAND6,BRAND1,99.27683837,16734.51134
BRAND1,2022,6,CAMPAIGN44,DIGITAL,HALO,BRAND6,BRAND1,2752.533271,463978.3053
BRAND1,2022,6,CAMPAIGN45,DIGITAL,HALO,BRAND8,BRAND1,525.8480345,88639.10292
BRAND1,2022,6,CAMPAIGN46,DIGITAL,HALO,BRAND3,BRAND1,1601.764511,270000
BRAND1,2022,6,CAMPAIGN47,DIGITAL,HALO,BRAND9,BRAND1,2434.595145,410385.3499
BRAND1,2022,6,CAMPAIGN48,DIGITAL,HALO,BRAND9,BRAND1,192.2461419,32405.79872
BRAND1,2022,6,CAMPAIGN49,DIGITAL,HALO,BRAND8,BRAND1,23.11671023,3896.647553
BRAND1,2022,6,CAMPAIGN7,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2022,6,CAMPAIGN7,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,6,CAMPAIGN7,DIGITAL,HALO,BRAND6,BRAND1,0,0
BRAND1,2022,6,CAMPAIGN8,DIGITAL,HALO,BRAND6,BRAND1,1022.264395,172317.0821
BRAND1,2022,6,CAMPAIGN80,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,6,CAMPAIGN81,TV,HALO,BRAND3,BRAND1,3624.015165,610878.8701
BRAND1,2022,6,CAMPAIGN9,DIGITAL,HALO,BRAND7,BRAND1,0,0
BRAND1,2022,6,PROMO,COLGATEOTHERPACK,PROMO,BRAND1,BRAND1,8047.281416,1356482.784
BRAND1,2022,6,PROMO,COLGATESACHET,PROMO,BRAND1,BRAND1,1255.858734,211692.7025
BRAND1,2022,6,PROMO,DISCOUNT,PROMO,BRAND1,BRAND1,1778.644985,299815.6987
BRAND1,2022,6,TRADE,LOCALTHEMATIC,TRADE,BRAND1,BRAND1,8578.674322,1446056.553
BRAND1,2022,6,TRADE,MINMAXDISPLAY,TRADE,BRAND1,BRAND1,18958.53673,3195728.762
BRAND1,2022,6,TRADE,NPILISTING,TRADE,BRAND1,BRAND1,1473.014974,248297.4496
BRAND1,2022,7,BASE,BASE,BASE,BRAND1,BRAND1,812528.1624,122631678.9
BRAND1,2022,7,CAMPAIGN1,DIGITAL,HALO,BRAND6,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN1,TV,HALO,BRAND6,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN10,DIGITAL,HALO,BRAND2,BRAND1,5.616680626,847.8223903
BRAND1,2022,7,CAMPAIGN10,DIGITAL,HALO,BRAND3,BRAND1,565.5375303,85366.32447
BRAND1,2022,7,CAMPAIGN10,DIGITAL,HALO,BRAND6,BRAND1,3087.978498,466121.805
BRAND1,2022,7,CAMPAIGN10,DIGITAL,HALO,BRAND8,BRAND1,362.9125376,54780.64281
BRAND1,2022,7,CAMPAIGN10,DIGITAL,HALO,BRAND9,BRAND1,726.0213616,109590.9145
BRAND1,2022,7,CAMPAIGN10,DIGITAL,TARGET,BRAND1,BRAND1,0.305138961,46.05988135
BRAND1,2022,7,CAMPAIGN11,DIGITAL,HALO,BRAND3,BRAND1,209.5584486,31632.26764
BRAND1,2022,7,CAMPAIGN12,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN13,DIGITAL,HALO,BRAND3,BRAND1,2021.548454,305147.1424
BRAND1,2022,7,CAMPAIGN138,TV,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN139,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN14,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN15,DIGITAL,HALO,BRAND8,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN16,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN17,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN17,DIGITAL,HALO,BRAND6,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN18,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN19,DIGITAL,HALO,BRAND6,BRAND1,1353.926971,204371.5279
BRAND1,2022,7,CAMPAIGN2,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN2,TV,HALO,BRAND2,BRAND1,300.3259026,45333.36353
BRAND1,2022,7,CAMPAIGN20,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN23,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN24,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN25,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN26,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN27,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN28,DIGITAL,HALO,BRAND10,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN29,DIGITAL,HALO,BRAND10,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN3,DIGITAL,HALO,BRAND5,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN3,TV,HALO,BRAND5,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN30,DIGITAL,HALO,BRAND2,BRAND1,600.6533689,90666.96309
BRAND1,2022,7,CAMPAIGN31,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN32,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN33,DIGITAL,HALO,BRAND6,BRAND1,1664.241649,251212.6694
BRAND1,2022,7,CAMPAIGN33,TV,HALO,BRAND6,BRAND1,5818.548046,878293.7186
BRAND1,2022,7,CAMPAIGN34,DIGITAL,HALO,BRAND3,BRAND1,2672.092627,403344.9843
BRAND1,2022,7,CAMPAIGN35,DIGITAL,HALO,BRAND10,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN36,DIGITAL,HALO,BRAND10,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN36,TV,HALO,BRAND10,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN37,DIGITAL,HALO,BRAND6,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN38,DIGITAL,HALO,BRAND10,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN39,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN40,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN41,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN42,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN43,DIGITAL,HALO,BRAND6,BRAND1,45.6048101,6883.919824
BRAND1,2022,7,CAMPAIGN44,DIGITAL,HALO,BRAND6,BRAND1,232.0781656,35031.55657
BRAND1,2022,7,CAMPAIGN45,DIGITAL,HALO,BRAND8,BRAND1,3283.238781,495595.8041
BRAND1,2022,7,CAMPAIGN46,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN47,DIGITAL,HALO,BRAND9,BRAND1,4229.106013,638371.8442
BRAND1,2022,7,CAMPAIGN48,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN49,DIGITAL,HALO,BRAND8,BRAND1,52.50889416,7926.0722
BRAND1,2022,7,CAMPAIGN50,DIGITAL,HALO,BRAND2,BRAND1,246.7387702,37244.53425
BRAND1,2022,7,CAMPAIGN51,DIGITAL,HALO,BRAND8,BRAND1,988.5008393,149211.465
BRAND1,2022,7,CAMPAIGN52,DIGITAL,HALO,BRAND3,BRAND1,95.21750716,14372.81909
BRAND1,2022,7,CAMPAIGN53,DIGITAL,HALO,BRAND3,BRAND1,183.4532137,27691.75471
BRAND1,2022,7,CAMPAIGN54,DIGITAL,HALO,BRAND3,BRAND1,243.3845295,36738.2209
BRAND1,2022,7,CAMPAIGN6,DIGITAL,HALO,BRAND5,BRAND1,2171.970796,327852.9784
BRAND1,2022,7,CAMPAIGN7,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN7,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN7,DIGITAL,HALO,BRAND6,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN8,DIGITAL,HALO,BRAND6,BRAND1,1891.312846,285488.4378
BRAND1,2022,7,CAMPAIGN80,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,7,CAMPAIGN81,TV,HALO,BRAND3,BRAND1,3685.729473,556350.6599
BRAND1,2022,7,CAMPAIGN9,DIGITAL,HALO,BRAND7,BRAND1,0,0
BRAND1,2022,7,PROMO,COLGATEOTHERPACK,PROMO,BRAND1,BRAND1,10756.04418,1623595.09
BRAND1,2022,7,PROMO,COLGATESACHET,PROMO,BRAND1,BRAND1,1548.464755,233736.4678
BRAND1,2022,7,PROMO,DISCOUNT,PROMO,BRAND1,BRAND1,3050.726227,460498.6779
BRAND1,2022,7,TRADE,LOCALTHEMATIC,TRADE,BRAND1,BRAND1,13439.14757,2028602.119
BRAND1,2022,7,TRADE,MINMAXDISPLAY,TRADE,BRAND1,BRAND1,39415.74714,5949697.906
BRAND1,2022,7,TRADE,NPILISTING,TRADE,BRAND1,BRAND1,17035.27401,2571427.448
BRAND1,2022,8,BASE,BASE,BASE,BRAND1,BRAND1,556779.1128,101011724.6
BRAND1,2022,8,CAMPAIGN1,DIGITAL,HALO,BRAND6,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN1,TV,HALO,BRAND6,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN10,DIGITAL,HALO,BRAND2,BRAND1,3.472802736,629.1343364
BRAND1,2022,8,CAMPAIGN10,DIGITAL,HALO,BRAND3,BRAND1,273.050337,49465.90856
BRAND1,2022,8,CAMPAIGN10,DIGITAL,HALO,BRAND6,BRAND1,724.4409206,131240.0077
BRAND1,2022,8,CAMPAIGN10,DIGITAL,HALO,BRAND8,BRAND1,187.9934238,34056.96404
BRAND1,2022,8,CAMPAIGN10,DIGITAL,HALO,BRAND9,BRAND1,322.2850591,58385.29055
BRAND1,2022,8,CAMPAIGN10,DIGITAL,TARGET,BRAND1,BRAND1,0.041117068,7.448784613
BRAND1,2022,8,CAMPAIGN11,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN12,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN13,DIGITAL,HALO,BRAND3,BRAND1,1639.020107,296925.5399
BRAND1,2022,8,CAMPAIGN138,TV,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN139,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN14,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN15,DIGITAL,HALO,BRAND8,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN16,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN17,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN17,DIGITAL,HALO,BRAND6,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN18,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN19,DIGITAL,HALO,BRAND6,BRAND1,360.2872645,65269.78533
BRAND1,2022,8,CAMPAIGN2,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN2,TV,HALO,BRAND2,BRAND1,150.1560392,27202.32827
BRAND1,2022,8,CAMPAIGN20,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN23,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN24,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN25,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN26,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN27,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN28,DIGITAL,HALO,BRAND10,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN29,DIGITAL,HALO,BRAND10,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN3,DIGITAL,HALO,BRAND5,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN3,TV,HALO,BRAND5,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN30,DIGITAL,HALO,BRAND2,BRAND1,125.0738046,22658.42061
BRAND1,2022,8,CAMPAIGN31,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN32,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN33,DIGITAL,HALO,BRAND6,BRAND1,452.9155236,82050.35789
BRAND1,2022,8,CAMPAIGN33,TV,HALO,BRAND6,BRAND1,3234.39006,585943.4003
BRAND1,2022,8,CAMPAIGN34,DIGITAL,HALO,BRAND3,BRAND1,736.4753027,133420.1612
BRAND1,2022,8,CAMPAIGN35,DIGITAL,HALO,BRAND10,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN36,DIGITAL,HALO,BRAND10,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN36,TV,HALO,BRAND10,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN37,DIGITAL,HALO,BRAND6,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN38,DIGITAL,HALO,BRAND10,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN39,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN40,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN41,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN42,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN42,DIGITAL,HALO,BRAND9,BRAND1,118.1674254,21407.25818
BRAND1,2022,8,CAMPAIGN43,DIGITAL,HALO,BRAND6,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN44,DIGITAL,HALO,BRAND6,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN45,DIGITAL,HALO,BRAND8,BRAND1,198.1327648,35893.81113
BRAND1,2022,8,CAMPAIGN46,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN47,DIGITAL,HALO,BRAND9,BRAND1,1826.977296,330975.9396
BRAND1,2022,8,CAMPAIGN48,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN49,DIGITAL,HALO,BRAND8,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN50,DIGITAL,HALO,BRAND2,BRAND1,591.5777537,107170.4631
BRAND1,2022,8,CAMPAIGN51,DIGITAL,HALO,BRAND8,BRAND1,814.0672787,147476.7547
BRAND1,2022,8,CAMPAIGN52,DIGITAL,HALO,BRAND3,BRAND1,27.87797364,5050.384884
BRAND1,2022,8,CAMPAIGN53,DIGITAL,HALO,BRAND3,BRAND1,61.96486745,11225.58024
BRAND1,2022,8,CAMPAIGN54,DIGITAL,HALO,BRAND3,BRAND1,69.43597134,12579.04841
BRAND1,2022,8,CAMPAIGN55,DIGITAL,HALO,BRAND3,BRAND1,217.5813288,39417.12078
BRAND1,2022,8,CAMPAIGN56,DIGITAL,HALO,BRAND9,BRAND1,305.4167524,55329.42135
BRAND1,2022,8,CAMPAIGN57,DIGITAL,HALO,BRAND9,BRAND1,83.74150621,15170.64485
BRAND1,2022,8,CAMPAIGN6,DIGITAL,HALO,BRAND5,BRAND1,4352.463922,788494.1096
BRAND1,2022,8,CAMPAIGN6,TV,HALO,BRAND5,BRAND1,3544.30989,642088.6011
BRAND1,2022,8,CAMPAIGN7,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN7,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN7,DIGITAL,HALO,BRAND6,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN8,DIGITAL,HALO,BRAND6,BRAND1,412.0716343,74651.06252
BRAND1,2022,8,CAMPAIGN80,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,8,CAMPAIGN81,TV,HALO,BRAND3,BRAND1,1692.120974,306545.3143
BRAND1,2022,8,CAMPAIGN82,DIGITAL,HALO,BRAND5,BRAND1,180.2277513,32650.13171
BRAND1,2022,8,CAMPAIGN83,DIGITAL,HALO,BRAND5,BRAND1,6.530602803,1183.086623
BRAND1,2022,8,CAMPAIGN9,DIGITAL,HALO,BRAND7,BRAND1,0,0
BRAND1,2022,8,PROMO,COLGATEOTHERPACK,PROMO,BRAND1,BRAND1,9736.224405,1763818.318
BRAND1,2022,8,PROMO,COLGATESACHET,PROMO,BRAND1,BRAND1,1095.019181,198374.114
BRAND1,2022,8,PROMO,DISCOUNT,PROMO,BRAND1,BRAND1,3651.161953,661445.9637
BRAND1,2022,8,TRADE,LOCALTHEMATIC,TRADE,BRAND1,BRAND1,11650.36272,2110584.383
BRAND1,2022,8,TRADE,MINMAXDISPLAY,TRADE,BRAND1,BRAND1,18621.61503,3373499.246
BRAND1,2022,8,TRADE,NPILISTING,TRADE,BRAND1,BRAND1,0,0
BRAND1,2022,9,BASE,BASE,BASE,BRAND1,BRAND1,693656.3506,128103026.5
BRAND1,2022,9,CAMPAIGN1,DIGITAL,HALO,BRAND6,BRAND1,0,0
BRAND1,2022,9,CAMPAIGN1,TV,HALO,BRAND6,BRAND1,0,0
BRAND1,2022,9,CAMPAIGN10,DIGITAL,HALO,BRAND2,BRAND1,2.42066911,446.4751453
BRAND1,2022,9,CAMPAIGN10,DIGITAL,HALO,BRAND3,BRAND1,333.5608114,61522.91162
BRAND1,2022,9,CAMPAIGN10,DIGITAL,HALO,BRAND6,BRAND1,976.9670312,180194.598
BRAND1,2022,9,CAMPAIGN10,DIGITAL,HALO,BRAND8,BRAND1,219.1100774,40413.29037
BRAND1,2022,9,CAMPAIGN10,DIGITAL,HALO,BRAND9,BRAND1,292.4241511,53935.54815
BRAND1,2022,9,CAMPAIGN10,DIGITAL,TARGET,BRAND1,BRAND1,0.414015499,76.36220465
BRAND1,2022,9,CAMPAIGN11,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,9,CAMPAIGN12,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,9,CAMPAIGN13,DIGITAL,HALO,BRAND3,BRAND1,1905.674312,351488.0294
BRAND1,2022,9,CAMPAIGN138,TV,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,9,CAMPAIGN139,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2022,9,CAMPAIGN14,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2022,9,CAMPAIGN15,DIGITAL,HALO,BRAND8,BRAND1,0,0
BRAND1,2022,9,CAMPAIGN16,DIGITAL,HALO,BRAND9,BRAND1,0,0
BRAND1,2022,9,CAMPAIGN17,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,9,CAMPAIGN17,DIGITAL,HALO,BRAND6,BRAND1,0,0
BRAND1,2022,9,CAMPAIGN18,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,9,CAMPAIGN19,DIGITAL,HALO,BRAND6,BRAND1,778.6093686,143608.9425
BRAND1,2022,9,CAMPAIGN2,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2022,9,CAMPAIGN2,TV,HALO,BRAND2,BRAND1,257.7180663,47534.25845
BRAND1,2022,9,CAMPAIGN20,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,9,CAMPAIGN23,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,9,CAMPAIGN24,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,9,CAMPAIGN25,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2022,9,CAMPAIGN26,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,9,CAMPAIGN27,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,9,CAMPAIGN28,DIGITAL,HALO,BRAND10,BRAND1,0,0
BRAND1,2022,9,CAMPAIGN29,DIGITAL,HALO,BRAND10,BRAND1,0,0
BRAND1,2022,9,CAMPAIGN3,DIGITAL,HALO,BRAND5,BRAND1,0,0
BRAND1,2022,9,CAMPAIGN3,TV,HALO,BRAND5,BRAND1,0,0
BRAND1,2022,9,CAMPAIGN30,DIGITAL,HALO,BRAND2,BRAND1,0,0
BRAND1,2022,9,CAMPAIGN31,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,9,CAMPAIGN32,DIGITAL,HALO,BRAND3,BRAND1,0,0
BRAND1,2022,9,CAMPAIGN33,DIGITAL,HALO,BRAND6,BRAND1,0,0
BRAND1,2022,9,CAMPAIGN33,TV,HALO,BRAND6,BRAND1,3219.149909,593749.2313
BRAND1,2022,9,CAMPAIGN34,DIGITAL,HALO,BRAND3,BRAND1,436.128963,80440.87534
BRAND1,2022,9,CAMPAIGN35,DIGITAL,HALO,BRAND10,BRAND1,0,0
BRAND1,2022,9,CAMPAIGN36,DIGITAL,HALO,BRAND10,BRAND1,0,0
BRAND1,2022,9,CAMPAIGN36,TV,HALO,BRAND10,BRAND1,0,0
